	SampleName	OriginalSampleName	SiteName	Country	Longitude	Latitude	Elevation	LocationReliability	LocationNotes	SampleType	SampleMethod	AgeBP	AgeUncertainty	ispercent	EMPD_version	Publication1	Worker1_Role	Worker1_LastName	Worker1_Initials	Worker1_FirstName	Worker1_Address1	Worker1_Email1	Temperature	Precipitation	nat_earth	empd_countries	okexcept(Country)	Country_ok
110	Dambach_a66	66	Waldviertel	Germany	15.0333	48.45	970	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
111	Dambach_a67	67	Waldviertel	Germany	15.0333	48.45	970	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
112	Dambach_a68	68	Waldviertel	Germany	15.0333	48.45	970	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
113	Dambach_a69	69	Waldviertel	Germany	15.0333	48.45	940	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
114	Dambach_a7	7	Waldviertel	Germany	15.45	48.3167	520	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-1.1,0.1,4.1,7.8,12.5,15.8,17.4,16.8,13.0,8.7,3.3,-0.2,-0.4,8.13,16.67,8.33,8.18	31.0,33.0,42.0,55.0,75.0,91.0,96.0,81.0,57.0,41.0,49.0,39.0,103.0,172.0,268.0,147.0,690.0	Austria	Austria	False	False
115	Dambach_a70	70	Waldviertel	Germany	15.0333	48.45	940	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
116	Dambach_a71	71	Waldviertel	Germany	15.0333	48.45	940	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
117	Dambach_a72	72	Waldviertel	Germany	15.0333	48.45	940	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
118	Dambach_a73	73	Waldviertel	Germany	15.0333	48.45	940	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
119	Dambach_a74	74	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
120	Dambach_a75	75	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
121	Dambach_a76	76	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
122	Dambach_a77	77	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
123	Dambach_a78	78	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
124	Dambach_a79	79	Waldviertel	Germany	15.0333	48.45	950	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
125	Dambach_a8	8	Waldviertel	Germany	15.45	48.3167	511	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-1.1,0.1,4.1,7.8,12.5,15.8,17.4,16.8,13.0,8.7,3.3,-0.2,-0.4,8.13,16.67,8.33,8.18	31.0,33.0,42.0,55.0,75.0,91.0,96.0,81.0,57.0,41.0,49.0,39.0,103.0,172.0,268.0,147.0,690.0	Austria	Austria	False	False
126	Dambach_a80	80	Waldviertel	Germany	15.0333	48.45	1000	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
127	Dambach_a81	81	Waldviertel	Germany	15.0333	48.45	1000	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
128	Dambach_a82	82	Waldviertel	Germany	15.0333	48.45	1000	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
129	Dambach_a83	83	Waldviertel	Germany	15.0333	48.45	1000	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
130	Dambach_a84	84	Waldviertel	Germany	15.0333	48.45	1000	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-2.8,-1.8,1.6,5.4,11.0,13.7,15.5,15.4,11.5,6.5,0.8,-1.9,-2.17,6.0,14.87,6.27,6.24	50.0,48.0,63.0,69.0,89.0,107.0,121.0,99.0,73.0,52.0,60.0,59.0,157.0,221.0,327.0,185.0,890.0	Austria	Austria	False	False
131	Dambach_a85	85	Waldviertel	Germany	15.1667	48.45	816	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
132	Dambach_a86	86	Waldviertel	Germany	15.1667	48.45	816	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
133	Dambach_a87	87	Waldviertel	Germany	15.1667	48.45	816	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
134	Dambach_a88	88	Waldviertel	Germany	15.1667	48.45	816	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
135	Dambach_a89	89	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
136	Dambach_a9	9	Waldviertel	Germany	15.45	48.3167	511	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-1.1,0.1,4.1,7.8,12.5,15.8,17.4,16.8,13.0,8.7,3.3,-0.2,-0.4,8.13,16.67,8.33,8.18	31.0,33.0,42.0,55.0,75.0,91.0,96.0,81.0,57.0,41.0,49.0,39.0,103.0,172.0,268.0,147.0,690.0	Austria	Austria	False	False
137	Dambach_a90	90	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
138	Dambach_a91	91	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
139	Dambach_a92	92	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
140	Dambach_a93	93	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
141	Dambach_a94	94	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
142	Dambach_a95	95	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
143	Dambach_a96	96	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
144	Dambach_a97	97	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
145	Dambach_a98	98	Waldviertel	Germany	15.1667	48.45	770	C	Same locations used for multiple sites at multiple altitudes; need to check PhD thesis for additional location information (BD)	moss	hand picking	-45	A	False	EMPD1	Dambach, K. 2000: Ein Versuch zur Quantifizierung der gerodeten Landoberflache einzelner Landschaften Mitteleuropas mit Hilfe der Pollenanalyse. Dissertationes botanicae 336.	R/A	Dambach	K.	Karin	No information available	dambach@uni-hohenheim.de	-3.0,-2.0,1.5,5.3,10.9,13.5,15.4,15.4,11.5,6.4,0.8,-1.8,-2.27,5.9,14.77,6.23,6.16	49.0,47.0,62.0,68.0,86.0,107.0,119.0,98.0,73.0,52.0,59.0,57.0,153.0,216.0,324.0,184.0,877.0	Austria	Austria	False	False
